claim_id,experiment_id,adapter_commit,config_hash,workload,variant,parameter_set,parameters_json,phase,input_scale,threads,invalid_proof_kind,supported,n,mean_latency_ms,stdev_latency_ms,p50_latency_ms,p95_latency_ms,min_latency_ms,max_latency_ms,median_cpu_time_ms,median_peak_rss_mb,median_page_faults,proof_bytes,native_relation_size,relation_unit,public_inputs,expected_outcomes,stdev_unavailable_reason,excluded_boundary_metrics,metric_unavailable_reason,speedup_vs_one_thread,speedup_ci_low,speedup_ci_high,parallel_efficiency,application_throughput_units_s,native_overhead_ratio,cpu_wall_ratio,ram_per_application_unit_mb,saturation_threads,scaling_coefficient_a,scaling_exponent_b,scaling_exponent_ci_low,scaling_exponent_ci_high,scaling_r_squared,evidence_class,result_scope,run_role,recorded
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},setup_or_preprocess,256,2,,false,,,,,,,,,,,,,,,not-applicable,,,Winterfell exposes transparent trace/AIR proofing; no trusted setup or KZG commitment phase,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},setup_or_preprocess,256,4,,false,,,,,,,,,,,,,,,not-applicable,,,Winterfell exposes transparent trace/AIR proofing; no trusted setup or KZG commitment phase,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},setup_or_preprocess,256,4,wrong_public_input,false,,,,,,,,,,,,,,,not-applicable,,,Winterfell exposes transparent trace/AIR proofing; no trusted setup or KZG commitment phase,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},setup_or_preprocess,1024,1,,false,,,,,,,,,,,,,,,not-applicable,,,Winterfell exposes transparent trace/AIR proofing; no trusted setup or KZG commitment phase,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},setup_or_preprocess,1024,2,,false,,,,,,,,,,,,,,,not-applicable,,,Winterfell exposes transparent trace/AIR proofing; no trusted setup or KZG commitment phase,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},setup_or_preprocess,1024,4,,false,,,,,,,,,,,,,,,not-applicable,,,Winterfell exposes transparent trace/AIR proofing; no trusted setup or KZG commitment phase,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},verify_total,16,1,,true,3,0.680942,0.062792,0.656552,0.742698,0.634004,0.752270,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},verify_total,16,1,wrong_public_input,true,3,0.445012,0.068508,0.409793,0.512548,0.401277,0.523965,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},verify_total,16,2,,true,3,0.837524,0.314778,0.668707,1.147500,0.643167,1.200699,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},verify_total,16,4,,true,3,0.640547,0.087567,0.602726,0.726874,0.578246,0.740668,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},verify_total,16,4,wrong_public_input,true,3,0.422468,0.036358,0.412703,0.457710,0.391990,0.462711,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},verify_total,64,1,,true,3,0.794497,0.065955,0.767669,0.859441,0.746183,0.869638,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},verify_total,64,1,wrong_public_input,true,3,0.462986,0.038698,0.452131,0.500570,0.430874,0.505952,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},verify_total,64,2,,true,3,0.828058,0.073818,0.844601,0.887440,0.747372,0.892200,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},verify_total,64,4,,true,3,0.774553,0.055971,0.768390,0.826854,0.721918,0.833350,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},verify_total,64,4,wrong_public_input,true,3,0.454593,0.036984,0.451460,0.488885,0.419275,0.493043,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},verify_total,256,1,,true,3,0.770744,0.011617,0.765780,0.782195,0.762434,0.784019,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},verify_total,256,1,wrong_public_input,true,3,0.432531,0.035007,0.449436,0.455234,0.392280,0.455878,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},verify_total,256,2,,true,3,0.863976,0.044898,0.845593,0.908193,0.831187,0.915149,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},verify_total,256,4,,true,3,0.888230,0.097198,0.843330,0.984118,0.821599,0.999761,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},verify_total,256,4,wrong_public_input,true,3,0.461001,0.021767,0.471166,0.475360,0.436011,0.475826,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},verify_total,1024,1,,true,3,1.040937,0.134345,0.965507,1.172991,0.961258,1.196045,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},verify_total,1024,2,,true,3,0.991808,0.138871,0.935587,1.128536,0.889863,1.149975,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},verify_total,1024,4,,true,3,0.929133,0.074746,0.921134,0.998915,0.858708,1.007557,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},witness,16,1,,true,3,0.606180,0.021966,0.607640,0.625406,0.583521,0.627380,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},witness,16,1,wrong_public_input,true,3,0.595104,0.132959,0.604891,0.711099,0.457522,0.722900,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},witness,16,2,,true,3,1.329800,1.041671,0.878525,2.356767,0.589859,2.521016,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},witness,16,4,,true,3,0.568843,0.016247,0.565816,0.584333,0.554322,0.586391,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},witness,16,4,wrong_public_input,true,3,0.550955,0.023616,0.554522,0.570779,0.525758,0.572585,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},witness,64,1,,true,3,0.547119,0.033833,0.565443,0.567598,0.508076,0.567837,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},witness,64,1,wrong_public_input,true,3,0.558167,0.017616,0.565548,0.570358,0.538062,0.570892,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},witness,64,2,,true,3,0.643651,0.086368,0.607180,0.728763,0.581502,0.742272,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},witness,64,4,,true,3,0.520086,0.039308,0.510200,0.558075,0.486665,0.563394,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},witness,64,4,wrong_public_input,true,3,0.593787,0.077029,0.628529,0.645445,0.505506,0.647325,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},witness,256,1,,true,3,0.579664,0.037299,0.590579,0.608317,0.538126,0.610288,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},witness,256,1,wrong_public_input,true,3,0.602554,0.092242,0.613592,0.681262,0.505290,0.688781,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},witness,256,2,,true,3,0.565319,0.108715,0.531559,0.671373,0.477489,0.686908,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},witness,256,4,,true,3,0.586146,0.054986,0.612941,0.621632,0.522899,0.622598,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},witness,256,4,wrong_public_input,true,3,0.550423,0.023097,0.554322,0.569623,0.525625,0.571323,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},witness,1024,1,,true,3,0.580540,0.055638,0.593873,0.624857,0.519447,0.628300,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},witness,1024,2,,true,3,0.547103,0.055889,0.565021,0.589154,0.484452,0.591835,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},witness,1024,4,,true,3,0.533416,0.023701,0.525538,0.556601,0.514658,0.560053,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
